espn_id,id_home_team,id_away_team,week
401873181,2,20,18
401873174,4,5,18
401873179,7,24,18
401873176,9,8,18
401873177,11,30,18
401873178,12,13,18
401873185,14,26,18
401873173,16,3,18
401873180,17,15,18
401873186,18,27,18
401873182,19,21,18
401873184,22,25,18
401873175,28,6,18
401873172,29,1,18
401873183,33,23,18
401873187,34,10,18
