espn_id,id_home_team,id_away_team,week
401873052,19,28,10
401873053,8,17,10
401873058,1,12,10
401873056,5,34,10
401873060,9,16,10
401873057,10,30,10
401873059,11,15,10
401873055,18,29,10
401873054,20,2,10
401873062,13,26,10
401873061,22,14,10
401873063,6,25,10
401873064,4,23,10
401873065,33,24,10
