espn_id,id_home_team,id_away_team,week
401873140,21,34,16
401873141,3,9,16
401873142,7,2,16
401873143,26,14,16
401873146,1,27,16
401873145,11,4,16
401873147,16,28,16
401873144,23,29,16
401873150,15,24,16
401873148,18,22,16
401873151,20,17,16
401873149,33,5,16
401873152,13,10,16
401873153,12,25,16
401873154,6,30,16
401873155,8,19,16
