espn_id,id_home_team,id_away_team,week
401873037,33,30,9
401873038,1,4,9
401873040,11,6,9
401873045,12,20,9
401873042,15,8,9
401873039,18,5,9
401873044,21,19,9
401873043,28,14,9
401873041,29,7,9
401873046,24,34,9
401873047,25,13,9
401873049,17,9,9
401873048,26,22,9
401873050,3,27,9
401873051,16,2,9
