espn_id,id_home_team,id_away_team,week
401873079,14,9,12
401873081,8,3,12
401873080,6,21,12
401873082,2,12,12
401873083,23,7,12
401873087,4,18,12
401873086,5,13,12
401873088,11,19,12
401873089,15,20,12
401873084,16,1,12
401873085,34,33,12
401873090,30,10,12
401873092,22,28,12
401873091,25,26,12
401873093,24,17,12
401873094,27,29,12
