espn_id,id_home_team,id_away_team,week
401873109,17,16,14
401873110,5,1,14
401873117,8,10,14
401873111,15,3,14
401873112,20,7,14
401873114,21,11,14
401873113,28,34,14
401873115,29,18,14
401873116,33,27,14
401873118,13,24,14
401873119,4,12,14
401873120,25,14,14
401873121,26,19,14
401873122,9,2,14
401873123,30,23,14
