espn_id,id_home_team,id_away_team,week
401873156,4,33,17
401873157,17,7,17
401873158,24,12,17
401873159,27,14,17
401873160,30,28,17
401873164,1,18,17
401873162,5,11,17
401873165,6,19,17
401873166,10,23,17
401873161,15,2,17
401873163,20,16,17
401873167,29,26,17
401873168,22,13,17
401873169,3,8,17
401873170,25,21,17
401873171,9,34,17
